1 2416.590460
2 2322.337760
3 2347.899559
4 2275.441783
5 2314.489120
6 2258.253569
7 2272.907618
8 2249.660711
9 2264.554851
10 2327.188102
11 2320.436668
12 2371.438066
13 2337.786123
14 2350.830453
15 2304.621960
16 2222.381377
17 2351.009913
18 2390.341061
19 2246.196519
20 2330.975800
21 2352.668176
22 2346.830089
23 2334.714630
24 2336.905825
25 2363.474169
26 2371.992879
27 2253.409547
28 2377.032389
29 2375.976189
30 2229.154467
31 2350.108842
32 2168.643825
